machine,operation,7,10,13,18,24,32,43,58,77,103,137,182,243,323,430,573,762,1015,1350,1797,2391,3182,4235,5636,7500,no_prod/contract_time
4781,80826,0.3862165963431786,0.11167369901547117,0.04360056258790436,0.09170182841068918,0.06272855133614627,0.05850914205344585,0.043319268635724335,0.02390998593530239,0.014345991561181437,0.012939521800281292,0.01350210970464135,0.012658227848101266,0.007594936708860759,0.010970464135021098,0.010689170182841068,0.02981715893108298,0.013783403656821378,0.013783403656821378,0.015471167369901546,0.012376933895921238,0.006188466947960619,0.001969057665260197,0.0014064697609001409,0.0008438818565400844,0.0,0.4446583545144375
4781,128198,0.4257425742574257,0.099009900990099,0.0396039603960396,0.0594059405940594,0.07920792079207921,0.049504950495049514,0.049504950495049514,0.06930693069306931,0.0198019801980198,0.0297029702970297,0.0,0.0,0.0198019801980198,0.0,0.0,0.0396039603960396,0.0,0.0,0.0099009900990099,0.0099009900990099,0.0,0.0,0.0,0.0,0.0,0.2786372547485205
4781,13071,0.1973684210526316,0.11842105263157895,0.02631578947368421,0.06578947368421052,0.02631578947368421,0.05263157894736842,0.07894736842105263,0.09210526315789473,0.05263157894736842,0.03947368421052632,0.03947368421052632,0.013157894736842105,0.013157894736842105,0.013157894736842105,0.013157894736842105,0.06578947368421052,0.03947368421052632,0.0,0.02631578947368421,0.013157894736842105,0.013157894736842105,0.0,0.0,0.0,0.0,0.4566404466458217
4781,138549,0.2413793103448276,0.10344827586206896,0.06896551724137931,0.10344827586206896,0.06896551724137931,0.10344827586206896,0.03448275862068965,0.06896551724137931,0.06896551724137931,0.03448275862068965,0.0,0.0,0.0,0.0,0.0,0.0,0.03448275862068965,0.03448275862068965,0.0,0.0,0.0,0.03448275862068965,0.0,0.0,0.0,0.4984556612904607
4781,147382,0.3125,0.0625,0.0625,0.125,0.15625,0.0625,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0625,0.0,0.03125,0.0,0.0,0.0,0.0,0.5213833425354047
4781,28389,0.3125,0.0,0.125,0.0625,0.1875,0.0,0.125,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.5957562312925506
4781,65845,0.2258064516129032,0.16129032258064516,0.06451612903225806,0.03225806451612903,0.0,0.06451612903225806,0.06451612903225806,0.03225806451612903,0.06451612903225806,0.0967741935483871,0.03225806451612903,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.06451612903225806,0.03225806451612903,0.03225806451612903,0.0,0.0,0.0,0.0,0.6067362376303417
4781,97435,0.4871794871794872,0.05128205128205128,0.0,0.05128205128205128,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.0,0.0,0.0,0.02564102564102564,0.02564102564102564,0.0,0.10256410256410256,0.0,0.05128205128205128,0.0,0.05128205128205128,0.0,0.02564102564102564,0.0,0.0,0.0,0.6449495230385462
4781,35171,0.3273809523809524,0.09523809523809523,0.03571428571428571,0.08928571428571429,0.09523809523809523,0.047619047619047616,0.047619047619047616,0.017857142857142856,0.023809523809523808,0.011904761904761904,0.005952380952380952,0.03571428571428571,0.011904761904761904,0.0,0.029761904761904764,0.05357142857142857,0.017857142857142856,0.023809523809523808,0.029761904761904764,0.0,0.0,0.0,0.0,0.0,0.0,0.4600845068101254
